COLUMN_NAMES,IMPORT_INTO_DATABASE,id,last_updated,name,audio_file,audio_type,description,duration,credit,date_created_or_captured,image_file,image_desc,location,url,last_invoked,active
DATA_ROW,TRUE,,,"Downy Woodpecker",romo-DOWOROMO672017MillCreekBasin.mp3,call,Downy Woodpecker call recorded in the Mill Creek Basin area of Rocky Mountain National Park.,25,J. Job,2017-06-07,bird_Downy-Woodpecker_20091024_RonHarden_600x400.jpg,Male Downy Woodpecker  NPS Photo / Ron Harden,Rocky Mountain National Park,https://www.nps.gov/romo/learn/photosmultimedia/sounds-downywoodpecker.htm,,
DATA_ROW,TRUE,,,"Dusky Flycatcher",romo-DUFLROMO6242015CubLakeTrail.mp3,call,"Dusky Flycatcher call recorded on the Cub Lake Trail in Rocky Mountain National Park. In the background a Red-winged Blackbird can be heard calling. Also, in the recording is the buzz of a hummingbird flying by.",31,J. Job,2015-06-24,dusky_flycatcher_jb_peck_18july2016.PNG,"Dusky Flycatcher at Targhee NF - Sheep Creek Canyon, Bonneville, Idaho, United States. Photo by JB Peck",Rocky Mountain National Park,https://www.nps.gov/romo/learn/photosmultimedia/sounds-duskyflycatcher.htm,,
DATA_ROW,TRUE,,,"Dusky Flycatcher",romo-DUFLROMO622016WildBasinMoraine.mp3,song,Dusky Flycatcher song recorded in the Wild Basin Moraine of Rocky Mountain National Park. A Yellow Warbler and Song Sparrow can be heard in the background.  The buzz of a hummingbird flying by and the North St. Vrain Creek can also be heard in the recording.,100,J. Job,2016-06-02,dusky_flycatcher_matt_davis_07June2016.PNG,"Dusky Flycatcher at Tahoe Meadows--Interpretive Loop Trail, Washoe, Nevada, United States. Photo by Matt Davis",Rocky Mountain National Park,https://www.nps.gov/romo/learn/photosmultimedia/sounds-duskyflycatcher.htm,,
DATA_ROW,TRUE,,,European Starling,romo-EUSTROMO5292017MorainePark.mp3,song,European Starling song recorded in Moraine Park in Rocky Mountain National Park.,22,J. Job,2017-05-29,european-starling-67454961-1280px.jpg,"European Starling - 25 Apr 2017 Dan Vickers at Brandon Farm & Taff Rd. Bartow, Georgia, United States",Rocky Mountain National Park,https://www.nps.gov/romo/learn/photosmultimedia/sounds-europeanstarling.htm,,
DATA_ROW,TRUE,,,Fox Sparrow,romo-FOSP3ROMO5312017AlluvialFan.mp3,song,Fox Sparrow song recorded at the Alluvial Fan in Rocky Mountain National Park. Note that a Wilson's Warbler and Yellow-rumped Warbler can also be heard in the recording.,65,J. Job,2017-05-31,Passerella_iliaca-001.jpg,"Description: Fox Sparrow (Passerella iliaca); Whitby, Ontario, Canada, 2005 November Red Fox Sparrow, probably P. i. iliaca due to location/season. Dysmorodrepanis 03:10, 27 November 2006 (UTC) ",Rocky Mountain National Park,https://www.nps.gov/romo/learn/photosmultimedia/sounds-foxsparrow.htm,,
DATA_ROW,TRUE,,,Fox Sparrow,romo-FOSPROMO5312017AlluvialFan.mp3,song,Fox Sparrow song recorded at the Alluvial Fan in Rocky Mountain National Park. Note that a Wilson's Warbler and the buzz of a hummingbird flying by can also be heard in the background.,87,J. Job,2017-05-31,Passerella_iliaca-001.jpg,"Description: Fox Sparrow (Passerella iliaca); Whitby, Ontario, Canada, 2005 November Red Fox Sparrow, probably P. i. iliaca due to location/season. Dysmorodrepanis 03:10, 27 November 2006 (UTC) ",Rocky Mountain National Park,https://www.nps.gov/romo/learn/photosmultimedia/sounds-foxsparrow.htm,,
DATA_ROW,TRUE,,,Fox Sparrow,romo-FOSPROMO5192016AlluvialFan.mp3,song,Fox Sparrow song recorded at the Alluvial Fan in Rocky Mountain National Park. Note that a Ruby-crowned Kinglet and the buzz of a hummingbird can also be heard in the recording.,105,J. Job,2016-05-19,Passerella_iliaca-001.jpg,"Description: Fox Sparrow (Passerella iliaca); Whitby, Ontario, Canada, 2005 November Red Fox Sparrow, probably P. i. iliaca due to location/season. Dysmorodrepanis 03:10, 27 November 2006 (UTC) ",Rocky Mountain National Park,https://www.nps.gov/romo/learn/photosmultimedia/sounds-foxsparrow.htm,,
DATA_ROW,TRUE,,,Golden-crowned Kinglet,romo-GCKIROMO5252016GemLakeTrail.mp3,song,Golden-crowned Kinglet song recorded on the Gem Lake Trail in Rocky Mountain National Park.,42,J. Job,2016-05-25,bird_Golden-crownedKinglet_20170914_RachelAmes_600x400.jpg,Golden-crowned Kinglet perched on the branch of an aspen tree.  NPS Photo / Rachel Ames,Rocky Mountain National Park,https://www.nps.gov/romo/learn/photosmultimedia/sounds-goldencrownedkinglet.htm,,
DATA_ROW,TRUE,,,Golden-crowned Kinglet,romo-GCKIROMO5182016HollowellParkTrail.mp3,call,Golden-crowned Kinglet call recorded on the Hollowell Park Trail in Rocky Mountain National Park. Note that a Townsend's Solitaire call and a Ruby-crowned Kinglet song can also be heard in the recording.,110,J. Job,2016-05-18,bird_Golden-crownedKinglet_20170914_RachelAmes_600x400.jpg,Golden-crowned Kinglet perched on the branch of an aspen tree.  NPS Photo / Rachel Ames,Rocky Mountain National Park,https://www.nps.gov/romo/learn/photosmultimedia/sounds-goldencrownedkinglet.htm,,
DATA_ROW,TRUE,,,Green-tailed Towhee,romo-GTTO3ROMO5302017UpperBeaverMeadows.mp3,"song, call",Green-tailed Towhee song and call recorded in Upper Beaver Meadows in Rocky Mountain National Park.,76,J. Job,2017-05-30,bird_Green-tailedTowhee_20170702_RachelAmes_600x400.jpg,Green-tailed Towhee perched on a log in Upper Beaver Meadows.  NPS Photo / Rachel Ames,Rocky Mountain National Park,https://www.nps.gov/romo/learn/photosmultimedia/sounds-greentailedtowhee.htm,,
DATA_ROW,TRUE,,,Green-tailed Towhee,romo-GTTO2ROMO5292017CubLakeTrail.mp3,song,Green-tailed Towhee song recorded on the Cub Lake Trail in Rocky Mountain National Park. Note that a MacGillvray's Warbler and the buzz of a hummingbird flying by can also be heard in the background.,85,J. Job,2017-05-29,bird_Green-tailedTowhee_20170702_RachelAmes_600x400.jpg,Green-tailed Towhee perched on a log in Upper Beaver Meadows.  NPS Photo / Rachel Ames,Rocky Mountain National Park,https://www.nps.gov/romo/learn/photosmultimedia/sounds-greentailedtowhee.htm,,
DATA_ROW,TRUE,,,Green-tailed Towhee,romo-GTTOROMO5292017CubLakeTrail.mp3,song,Green-tailed Towhee song recorded on the Cub Lake Trail in Rocky Mountain National Park. Note that Western Chorus Frogs and the buzz of a hummingbird flying by can be heard in the background.,51,J. Job,2017-05-29,bird_Green-tailedTowhee_20170702_RachelAmes_600x400.jpg,Green-tailed Towhee perched on a log in Upper Beaver Meadows.  NPS Photo / Rachel Ames,Rocky Mountain National Park,https://www.nps.gov/romo/learn/photosmultimedia/sounds-greentailedtowhee.htm,,
DATA_ROW,TRUE,,,Green-tailed Towhee,romo-GTTOROMO6222015CowCreekTrail.mp3,song,Green-tailed Towhee song recorded on the Cow Creek Trail in Rocky Mountain National Park.,67,J. Job,2015-06-22,bird_Green-tailedTowhee_20170702_RachelAmes_600x400.jpg,Green-tailed Towhee perched on a log in Upper Beaver Meadows.  NPS Photo / Rachel Ames,Rocky Mountain National Park,https://www.nps.gov/romo/learn/photosmultimedia/sounds-greentailedtowhee.htm,,
DATA_ROW,TRUE,,,Green-tailed Towhee,romo-GTTOROMO06302015HollowellPark.mp3,"song, call","Green-tailed Towhee song and call recorded at Hollowell Park in Rocky Mountain National Park. Note that the buzz of a hummingbird flying by, a Steller's Jay, an Olive-sided Flycatcher and various other birds can be heard in the background.",100,J. Job,2015-06-30,bird_Green-tailedTowhee_20170702_RachelAmes_600x400.jpg,Green-tailed Towhee perched on a log in Upper Beaver Meadows.  NPS Photo / Rachel Ames,Rocky Mountain National Park,https://www.nps.gov/romo/learn/photosmultimedia/sounds-greentailedtowhee.htm,,
DATA_ROW,TRUE,,,Green-tailed Towhee,romo-GTTOROMO5192016AlluvialFan.mp3,song,Green-tailed Towhee song recorded at the Alluvial Fan in Rocky Mountain National Park. Note that Canada Geese and other birds can be heard in the background.,85,J. Job,2016-05-19,bird_Green-tailedTowhee_20170702_RachelAmes_600x400.jpg,Green-tailed Towhee perched on a log in Upper Beaver Meadows.  NPS Photo / Rachel Ames,Rocky Mountain National Park,https://www.nps.gov/romo/learn/photosmultimedia/sounds-greentailedtowhee.htm,,
DATA_ROW,TRUE,,,"Hairy Woodpecker",romo-HAWOROMO5302017UpperBeaverMeadows.mp3,call,Hairy Woodpecker call recorded in Upper Beaver Meadows in Rocky Mountain National Park.,45,J. Job,2017-05-30,bird_HairyWoodpecker_20170720_RachelAmes_600x400_1.jpg,Male Hairy Woodpecker on an aspen Tree.  NPS Photo / Rachel Ames,Rocky Mountain National Park,https://www.nps.gov/romo/learn/photosmultimedia/sounds-hairywoodpecker.htm,,
DATA_ROW,TRUE,,,"Hairy Woodpecker",romo-HAWOROMO5292017CubLakeTrail.mp3,"call, rattle call",Hairy Woodpecker call and rattle call recorded on the Cub Lake Trail in Rocky Mountain National Park.,9,J. Job,2017-05-29,bird_HairyWoodpecker_20170720_RachelAmes_600x400_1.jpg,Male Hairy Woodpecker on an aspen Tree.  NPS Photo / Rachel Ames,Rocky Mountain National Park,https://www.nps.gov/romo/learn/photosmultimedia/sounds-hairywoodpecker.htm,,
DATA_ROW,TRUE,,,"Hairy Woodpecker",romo-HAWOROMO6102015FernLakeTrail1.mp3,call,Hairy Woodpecker call recorded on the Fern Lake Trail in Rocky Mountain National Park. Note that a Hermit Thrush and a Golden-crowned Kinglet can be heard in the background.,67,J. Job,2015-06-10,bird_HairyWoodpecker_20170720_RachelAmes_600x400_1.jpg,Male Hairy Woodpecker on an aspen Tree.  NPS Photo / Rachel Ames,Rocky Mountain National Park,https://www.nps.gov/romo/learn/photosmultimedia/sounds-hairywoodpecker.htm,,
DATA_ROW,TRUE,,,"Hairy Woodpecker",romo-HAWO3ROMO5302017BeaverPonds.mp3,drum,"Hairy Woodpecker drum recorded at the Beaver Ponds in Rocky Mountain National Park. Note that Western Chorus Frogs, a Green-tailed Towhee and the buzz of a hummingbird flying by can also be heard in the background.",146,J. Job,2017-05-30,bird_HairyWoodpecker_20170720_RachelAmes_600x400_1.jpg,Male Hairy Woodpecker on an aspen Tree.  NPS Photo / Rachel Ames,Rocky Mountain National Park,https://www.nps.gov/romo/learn/photosmultimedia/sounds-hairywoodpecker.htm,,
DATA_ROW,TRUE,,,"Hairy Woodpecker",romo-HAWO2ROMO5302017BeaverPonds.mp3,drum,"Hairy Woodpecker drum recorded at the Beaver Ponds in Rocky Mountain National Park. Note that Western Chorus Frogs, an American Robin and a House Wren can also be heard in the background.",201,J. Job,2017-05-30,bird_HairyWoodpecker_20170720_RachelAmes_600x400_1.jpg,Male Hairy Woodpecker on an aspen Tree.  NPS Photo / Rachel Ames,Rocky Mountain National Park,https://www.nps.gov/romo/learn/photosmultimedia/sounds-hairywoodpecker.htm,,
DATA_ROW,TRUE,,,"Hammond's Flycatcher",romo-HAFLROMO6102015FernLakeTrail.mp3,song,Hammond's Flycatcher song recorded on the Fern Lake Trail in Rocky Mountain National Park. Note that a Ruby-crowned Kinglet and the buzz of a hummingbird flying by can also be heard in the recording.,106,J. Job,2015-06-10,bird_Hammond-s-Flycatcher_20120823_RonHarden_600x400.jpg,Hammond's Flycatcher song recorded on the Fern Lake Trail in Rocky Mountain National Park. Note that a Ruby-crowned Kinglet and the buzz of a hummingbird flying by can also be heard in the recording.,Rocky Mountain National Park,https://www.nps.gov/romo/learn/photosmultimedia/sounds-hammondsflycatcher.htm,,
DATA_ROW,TRUE,,,"Hammond's Flycatcher",romo-HAFLROMO5242016PeregrineSite.mp3,call,Hammond's Flycatcher call recorded at the Peregrine Campsite in Rocky Mountain National Park.,15,J. Job,2016-05-24,bird_Hammond-s-Flycatcher_20120823_RonHarden_600x400.jpg,Hammond's Flycatcher call recorded at the Peregrine Campsite in Rocky Mountain National Park.,Rocky Mountain National Park,https://www.nps.gov/romo/learn/photosmultimedia/sounds-hammondsflycatcher.htm,,
DATA_ROW,TRUE,,,"Hermit Thrush",romo-HETHROMO672017BierstadtLake.mp3,song,Hermit Thrush song recorded at Bierstadt Lake in Rocky Mountain National Park.,40,J. Job,2017-06-07,bird_Hermit-Thrush-subadult20120829_RonHarden_600x400.jpg,Subadult Hermit Thrush.  NPS Photo / Ron Harden,Rocky Mountain National Park,https://www.nps.gov/romo/learn/photosmultimedia/sounds-hermitthrush.htm,,
DATA_ROW,TRUE,,,"Hermit Thrush",romo-HETHROMO612016AllensParkTrail.mp3,song,Hermit Thrush song recorded on the Allenspark Trail in Rocky Mountain National Park.,111,J. Job,2016-06-01,bird_Hermit-Thrush-subadult20120829_RonHarden_600x400.jpg,Subadult Hermit Thrush.  NPS Photo / Ron Harden,Rocky Mountain National Park,https://www.nps.gov/romo/learn/photosmultimedia/sounds-hermitthrush.htm,,
DATA_ROW,TRUE,,,Hermit Thrush,romo-HETHROMO6102015FernLakeTrail.mp3,song,Hermit Thrush song recorded on the Fern Lake Trail in Rocky Mountain National Park.,39,J. Job,2015-06-10,bird_Hermit-Thrush-subadult20120829_RonHarden_600x400.jpg,Subadult Hermit Thrush.  NPS Photo / Ron Harden,Rocky Mountain National Park,https://www.nps.gov/romo/learn/photosmultimedia/sounds-hermitthrush.htm,,
DATA_ROW,TRUE,,,Hermit Thrush,romo-HETHROMO5252016GemLakeTrail.mp3,song,Hermit Thrush song recorded on the Gem Lake Trail in Rocky Mountain National Park.,152,J. Job,2016-05-25,bird_Hermit-Thrush-subadult20120829_RonHarden_600x400.jpg,Subadult Hermit Thrush.  NPS Photo / Ron Harden,Rocky Mountain National Park,https://www.nps.gov/romo/learn/photosmultimedia/sounds-hermitthrush.htm,,
DATA_ROW,TRUE,,,Hermit Thrush,romo-HETHROMO6232015GreenMountainTrail.mp3,song,Hermit Thrush song recorded on the Green Mountain Trail in Rocky Mountain National Park. Note that Dark-eyed Juncos can also be heard in the recording.,134,J. Job,2015-06-23,bird_Hermit-Thrush-subadult20120829_RonHarden_600x400.jpg,Subadult Hermit Thrush.  NPS Photo / Ron Harden,Rocky Mountain National Park,https://www.nps.gov/romo/learn/photosmultimedia/sounds-hermitthrush.htm,,
DATA_ROW,TRUE,,,"House Wren",romo-HOWRROMO6222015BridalVeilFallsTrail.mp3,song,House Wren song recorded on the Bridal Veil Falls Trail in Rocky Mountain National Park.,40,J. Job,2015-06-22,bird_HouseWren_20170629_RachelAmes_600x400.jpg,House Wren with spider.  NPS Photo / Rachel Ames,Rocky Mountain National Park,https://www.nps.gov/romo/learn/photosmultimedia/sounds-housewren.htm,,
DATA_ROW,TRUE,,,"House Wren",romo-HOWRROMO6242015CubLakeTrail.mp3,call,House Wren call recorded on the Cub Lake Trail in Rocky Mountain National Park.,16,J. Job,2015-06-24,bird_HouseWren_20170629_RachelAmes_600x400.jpg,House Wren with spider.  NPS Photo / Rachel Ames,Rocky Mountain National Park,https://www.nps.gov/romo/learn/photosmultimedia/sounds-housewren.htm,,
DATA_ROW,TRUE,,,"House Wren",romo-HOWRROMO5252016CowCreekTrail1.mp3,song,House Wren song recorded on the Cow Creek Trail in Rocky Mountain National Park. The buzz of a hummingbird flying by and several other birds can also be heard in the recording.,49,J. Job,2016-05-25,bird_HouseWren_20170629_RachelAmes_600x400.jpg,House Wren with spider.  NPS Photo / Rachel Ames,Rocky Mountain National Park,https://www.nps.gov/romo/learn/photosmultimedia/sounds-housewren.htm,,
DATA_ROW,TRUE,,,"House Wren",romo-HOWRROMO6102015FernLakeTrail.mp3,song,House Wren song from two different birds recorded on the Fern Lake Trail in Rocky Mountain National Park. The sound of a jet flying overhead and other birds can be heard in the recording.,70,J. Job,2015-06-10,bird_HouseWren_20170629_RachelAmes_600x400.jpg,House Wren with spider.  NPS Photo / Rachel Ames,Rocky Mountain National Park,https://www.nps.gov/romo/learn/photosmultimedia/sounds-housewren.htm,,
DATA_ROW,TRUE,,,"Lincoln's Sparrow",romo-LISPROMO06292015EmeraldLakeTrail.mp3,song,Lincoln's Sparrow song recorded on the Emerald Lake Trail in Rocky Mountain National Park. Note that a Pine Squirrel and a Yellow-rumped Warbler can also be heard in the background.,264,J. Job,2015-06-29,bird_LincolnsSparrow_20170723_RachelAmes_600x400.jpg,Lincoln's Sparrow  NPS Photo / Rachel Ames,Rocky Mountain National Park,https://www.nps.gov/romo/learn/photosmultimedia/sounds-lincolnssparrow.htm,,
DATA_ROW,TRUE,,,"Lincoln's Sparrow",romo-LISPROMO6222015CowCreekTrail.mp3,song,Lincoln's Sparrow song recorded from two different birds on the Cow Creek Trail in Rocky Mountain National Park. Note that a hummingbird can be heard flying by and a Cordilleran Flycatcher call can also be heard in the background.,165,J. Job,2015-06-22,bird_LincolnsSparrow_20170723_RachelAmes_600x400.jpg,Lincoln's Sparrow  NPS Photo / Rachel Ames,Rocky Mountain National Park,https://www.nps.gov/romo/learn/photosmultimedia/sounds-lincolnssparrow.htm,,
DATA_ROW,TRUE,,,"Lincoln's Sparrow",romo-LISPROMO6242015CubLakeTrail.mp3,song,Lincoln's Sparrow song recorded on the Cub Lake Trail in Rocky Mountain National Park. Note that a Song Sparrow can be heard in the background.,71,J. Job,2015-06-24,bird_LincolnsSparrow_20170723_RachelAmes_600x400.jpg,Lincoln's Sparrow  NPS Photo / Rachel Ames,Rocky Mountain National Park,https://www.nps.gov/romo/learn/photosmultimedia/sounds-lincolnssparrow.htm,,
DATA_ROW,TRUE,,,"MacGillivray's Warbler",romo-MCWA3ROMO5292017CubLakeTrail.mp3,song,MacGillivray's Warbler song recorded on the Cub Lake Trail in Rocky Mountain National Park.,65,J. Job,2017-05-29,bird_MacGillivraysWarbler_20170727_RachelAmes_600x400_1.jpg,Female/immature MacGillivray's Warbler.  NPS Photo / Rachel Ames,Rocky Mountain National Park,https://www.nps.gov/romo/learn/photosmultimedia/sounds-macgillivrayswarbler.htm,,
DATA_ROW,TRUE,,,"MacGillivray's Warbler",romo-MGWAROMO6222015CowCreekTrail.mp3,song,MacGillivray's Warbler song recorded on the Cow Creek Trail in Rocky Mountain National Park.,166,J. Job,2015-06-22,bird_MacGillivraysWarbler_20170727_RachelAmes_600x400_1.jpg,Female/immature MacGillivray's Warbler.  NPS Photo / Rachel Ames,Rocky Mountain National Park,https://www.nps.gov/romo/learn/photosmultimedia/sounds-macgillivrayswarbler.htm,,
DATA_ROW,TRUE,,,"MacGillivray's Warbler",romo-MCWAROMO6102015FernLakeTrail.mp3,song,MacGillivray's Warbler song recorded on the Fern Lake Trail in Rocky Mountain National Park.,55,J. Job,2015-06-10,bird_MacGillivraysWarbler_20170727_RachelAmes_600x400_1.jpg,Female/immature MacGillivray's Warbler.  NPS Photo / Rachel Ames,Rocky Mountain National Park,https://www.nps.gov/romo/learn/photosmultimedia/sounds-macgillivrayswarbler.htm,,
DATA_ROW,TRUE,,,"MacGillivray's Warbler",romo-MGWAROMO6102015FernLakeTrail.mp3,song,MacGillivray's Warbler song recorded on the Fern Lake Trail in Rocky Mountain National Park. Note that an American Robin can also be heard in the recording.,56,J. Job,2015-06-10,bird_MacGillivraysWarbler_20170727_RachelAmes_600x400_1.jpg,Female/immature MacGillivray's Warbler.  NPS Photo / Rachel Ames,Rocky Mountain National Park,https://www.nps.gov/romo/learn/photosmultimedia/sounds-macgillivrayswarbler.htm,,
DATA_ROW,TRUE,,,"MacGillivray's Warbler",romo-MGWAROMO6222015GemLakeTrail.mp3,song,MacGillivray's Warbler song recorded on the Gem Lake Trail in Rocky Mountain National Park. Note that an American Robin can also be heard in the recording.,47,J. Job,2015-06-22,bird_MacGillivraysWarbler_20170727_RachelAmes_600x400_1.jpg,Female/immature MacGillivray's Warbler.  NPS Photo / Rachel Ames,Rocky Mountain National Park,https://www.nps.gov/romo/learn/photosmultimedia/sounds-macgillivrayswarbler.htm,,
DATA_ROW,TRUE,,,"MacGillivray's Warbler",romo-MCWAROMO5292017CubLakeTrail.mp3,song,MacGillivray's Warbler song recorded on the Cub Lake Trail in Rocky Mountain National Park. Note that a Red-winged Blackbird can also be heard in the recording.,73,J. Job,2017-05-29,bird_MacGillivraysWarbler_20170727_RachelAmes_600x400_1.jpg,Female/immature MacGillivray's Warbler.  NPS Photo / Rachel Ames,Rocky Mountain National Park,https://www.nps.gov/romo/learn/photosmultimedia/sounds-macgillivrayswarbler.htm,,
DATA_ROW,TRUE,,,"MacGillivray's Warbler",romo-MGWAROMO6222015CubLakeTrail.mp3,song,"MacGillivray's Warbler song recorded on the Cub Lake Trail in Rocky Mountain National Park. Note that a Violet-green Swallow, House Wren and American Robin can also be heard in the background.",34,J. Job,2015-06-22,bird_MacGillivraysWarbler_20170727_RachelAmes_600x400_1.jpg,Female/immature MacGillivray's Warbler.  NPS Photo / Rachel Ames,Rocky Mountain National Park,https://www.nps.gov/romo/learn/photosmultimedia/sounds-macgillivrayswarbler.htm,,
DATA_ROW,TRUE,,,Mallard,romo-MALLROMO672017BierstadtLake.mp3,call,Mallard calls from a female recorded at Bierstadt Lake in Rocky Mountain National Park. Note that a Ruby-crowned Kinglet and Dark-eyed Junco can be heard faintly in the background.,55,J. Job,2017-06-07,bird_female-maleMallard_2017_RachelAmes_650x400.jpg,Left: female Mallard preening. Right: male Mallard.  NPS Photo / Rachel Ames,Rocky Mountain National Park,https://www.nps.gov/romo/learn/photosmultimedia/sounds-mallard.htm,,
DATA_ROW,TRUE,,,"Mountain Bluebird",romo-MOBLROMO5252016TwinOwl.mp3,song,"Mountain Bluebird song recorded at Twin Owls in Rocky Mountain National Park. Note that the buzz of a hummingbird flying by, the song of a House Wren and the call of a Green-tailed Towhee can also be heard in the recording.",88,J. Job,2016-05-25,bird_MountainBluebird-Male-Female_2019_RachelAmes_600x400.jpg,Left: female Mountain Bluebird on a Wax Currant bush. Right: male Mountain Bluebird on a dead tree branch.  NPS Photo / Rachel Ames,Rocky Mountain National Park,https://www.nps.gov/romo/learn/photosmultimedia/sounds-mountainbluebird.htm,,
DATA_ROW,TRUE,,,"Mountain Bluebird",romo-MOBLROMO5232017UppearBeaverMeadows.mp3,call,Mountain Bluebird call recorded in Upper Beaver Meadows in Rocky Mountain National Park.,14,J. Job,2017-05-02,bird_MountainBluebird-Male-Female_2019_RachelAmes_600x400.jpg,Left: female Mountain Bluebird on a Wax Currant bush. Right: male Mountain Bluebird on a dead tree branch.  NPS Photo / Rachel Ames,Rocky Mountain National Park,https://www.nps.gov/romo/learn/photosmultimedia/sounds-mountainbluebird.htm,,
DATA_ROW,TRUE,,,"Mountain Bluebird",romo-MOBLROMO5292017MorainePark.mp3,song,"Mountain Bluebird song recorded in Moraine Park in Rocky Mountain National Park. Note that a House Wren, American Robin and American Crow can also be heard in the recording.",142,J. Job,2017-05-29,bird_MountainBluebird-Male-Female_2019_RachelAmes_600x400.jpg,Left: female Mountain Bluebird on a Wax Currant bush. Right: male Mountain Bluebird on a dead tree branch.  NPS Photo / Rachel Ames,Rocky Mountain National Park,https://www.nps.gov/romo/learn/photosmultimedia/sounds-mountainbluebird.htm,,
DATA_ROW,TRUE,,,"Mountain Chickadee",romo-MOCHROMO6242015CubLakeTrail.mp3,call,Mountain Chickadee call recorded on the Cub Lake Trail in Rocky Mountain National Park.,50,J. Job,2015-06-24,20171225-rfa-07463-Edit_RachelAmes_2400xXXX.jpg,Mountain Chickadee calls from a ponderosa pine tree.  NPS Photo / Rachel Ames,Rocky Mountain National Park,https://www.nps.gov/romo/learn/photosmultimedia/sounds-mountainchickadee.htm,,
DATA_ROW,TRUE,,,"Mountain Chickadee",romo-MOCHROMO5302017UpperBeaverMeadows.mp3,call,Mountain Chickadee call recorded in Upper Beaver Meadows in Rocky Mountain National Park.,100,J. Job,2017-05-30,20171225-rfa-07463-Edit_RachelAmes_2400xXXX.jpg,Mountain Chickadee calls from a ponderosa pine tree.  NPS Photo / Rachel Ames,Rocky Mountain National Park,https://www.nps.gov/romo/learn/photosmultimedia/sounds-mountainchickadee.htm,,
DATA_ROW,TRUE,,,"Mountain Chickadee",romo-MOCHROMO5252016GemLake.mp3,call,Mountain Chickadee call recorded on the Gem Lake Trail in Rocky Mountain National Park.,76,J. Job,2016-05-25,20171225-rfa-07463-Edit_RachelAmes_2400xXXX.jpg,Mountain Chickadee calls from a ponderosa pine tree.  NPS Photo / Rachel Ames,Rocky Mountain National Park,https://www.nps.gov/romo/learn/photosmultimedia/sounds-mountainchickadee.htm,,
DATA_ROW,TRUE,,,"Mountain Chickadee",romo-MOCHROMO6102015FernLakeTrail.mp3,call,Mountain Chickadee call recorded on the Fern Lake Trail in Rocky Mountain National Park.,31,J. Job,2015-06-10,20171225-rfa-07463-Edit_RachelAmes_2400xXXX.jpg,Mountain Chickadee calls from a ponderosa pine tree.  NPS Photo / Rachel Ames,Rocky Mountain National Park,https://www.nps.gov/romo/learn/photosmultimedia/sounds-mountainchickadee.htm,,
DATA_ROW,TRUE,,,"Mountain Chickadee",romo-MOCHROMO5182016HollowellParkTrail.mp3,call,Mountain Chickadee call recorded on the Hollowell Park Trail in Rocky Mountain National Park. Note that an American Robin and Ruby-crowned Kinglet can also be heard in the recording.,89,J. Job,2016-05-18,20171225-rfa-07463-Edit_RachelAmes_2400xXXX.jpg,Mountain Chickadee calls from a ponderosa pine tree.  NPS Photo / Rachel Ames,Rocky Mountain National Park,https://www.nps.gov/romo/learn/photosmultimedia/sounds-mountainchickadee.htm,,
DATA_ROW,TRUE,,,"Mountain Chickadee",romo-MOCHROMO5192016UpperBeaverMeadows.mp3,song,"Mountain Chickadee song recorded in Upper Beaver Meadows in Rocky Mountain National Park. Note that a White-breasted Nuthatch, Wilson's Snipe, Lincoln's Sparrow, Yellow-rumped Warbler, Dark-eyed Junco, Vesper Sparrow and Broad-tailed Hummingbird can be heard in the background.",92,J. Job,2016-05-19,20171225-rfa-07463-Edit_RachelAmes_2400xXXX.jpg,Mountain Chickadee calls from a ponderosa pine tree.  NPS Photo / Rachel Ames,Rocky Mountain National Park,https://www.nps.gov/romo/learn/photosmultimedia/sounds-mountainchickadee.htm,,
DATA_ROW,TRUE,,,"Northern Flicker",romo-NOFLROMO06292015MorainePark.mp3,call,Northern Flicker call recorded in Moraine Park in Rocky Mountain National Park.,36,J. Job,2015-06-29,bird_NorthernFlicker_20170630_RachelAmes_600x409.jpg,Male Northern Flicker on aspen tree.  NPS Photo / Rachel Ames,Rocky Mountain National Park,https://www.nps.gov/romo/learn/photosmultimedia/sounds-northernflicker.htm,,
DATA_ROW,TRUE,,,"Northern Flicker",romo-NOFLROMO5192016UpperBeaverMeadows.mp3,rattle call,Northern Flicker call recorded in Upper Beaver Meadows in Rocky Mountain National Park.,94,J. Job,2016-05-19,bird_NorthernFlicker_20170630_RachelAmes_600x409.jpg,Male Northern Flicker on aspen tree.  NPS Photo / Rachel Ames,Rocky Mountain National Park,https://www.nps.gov/romo/learn/photosmultimedia/sounds-northernflicker.htm,,
DATA_ROW,TRUE,,,"Northern Flicker",romo-NOFLROMO5252016CowCreekTrail.mp3,call,Northern Flicker call recorded on the Cow Creek Trail in Rocky Mountain National Park. Note that a Pine Siskin can also be heard in the recording.,16,J. Job,2016-05-25,bird_NorthernFlicker_20170630_RachelAmes_600x409.jpg,Male Northern Flicker on aspen tree.  NPS Photo / Rachel Ames,Rocky Mountain National Park,https://www.nps.gov/romo/learn/photosmultimedia/sounds-northernflicker.htm,,
DATA_ROW,TRUE,,,"Northern Flicker",romo-NOFL2ROMO5232017MorainePark.mp3,rattle call,Northern Flicker call recorded in Moraine Park in Rocky Mountain National Park.,165,J. Job,2017-05-23,bird_NorthernFlicker_20170630_RachelAmes_600x409.jpg,Male Northern Flicker on aspen tree.  NPS Photo / Rachel Ames,Rocky Mountain National Park,https://www.nps.gov/romo/learn/photosmultimedia/sounds-northernflicker.htm,,
